name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Texas,2008-05-28,34.1,21.5,27.4,34.4,21.5,27.9,18,59.1,0,0,0,,0,0,,10.2,87.3,1017.8,40.2,16,,,,,2008-05-28T06:30:43,2008-05-28T20:26:11,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-05-29,33.7,22.4,28.2,34.1,22.4,28.6,18.4,57.7,0.004,100,4.17,rain,0,0,,14.2,139.6,1017.4,38.3,15.8,,,,,2008-05-29T06:30:25,2008-05-29T20:26:45,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-05-30,34.7,21.4,28.1,34.3,21.4,28,16.5,52.9,0,0,0,,0,0,,16.1,179.3,1015.2,15.7,15.9,,,,,2008-05-30T06:30:08,2008-05-30T20:27:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-05-31,36.4,23,29.4,37,23,29.9,18.6,55.8,0,0,0,,0,0,,17.9,168.3,1014.7,33.8,16,,,,,2008-05-31T06:29:53,2008-05-31T20:27:50,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-01,36.9,23.6,29.7,37.6,23.6,30.2,18.6,55,0,0,0,,0,0,,19.3,172.8,1014.1,18.6,16,,,,,2008-06-01T06:29:39,2008-06-01T20:28:22,0.93,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-02,37,24,30.1,37.9,24,31,19.3,56.2,0,0,0,,0,0,,24.1,172.5,1013.2,35.2,16,,,,,2008-06-02T06:29:27,2008-06-02T20:28:53,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-03,37.4,24.9,30.1,38.4,24.9,30.8,18.8,54.3,0,0,0,,0,0,55.4,25.5,181.9,1009.7,43.3,16,,,,,2008-06-03T06:29:16,2008-06-03T20:29:23,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-04,36.4,24.8,29.5,38.2,24.8,30.6,19.7,57.8,0,0,0,,0,0,57.2,28.3,175.5,1005.8,58.8,16,,,,,2008-06-04T06:29:07,2008-06-04T20:29:53,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-05,34.2,26.4,29.5,37,26.4,31.4,20.7,59.9,0,0,0,,0,0,64.8,31.1,168.4,1005.4,72.1,16,,,,,2008-06-05T06:28:59,2008-06-05T20:30:21,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-06,35.3,26.2,29.4,38.8,26.2,31.7,21.7,64.4,5.423,100,25,rain,0,0,50,23.7,161.9,1011.3,67.6,15.2,,,,,2008-06-06T06:28:52,2008-06-06T20:30:49,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-07,36.6,25.7,30.2,39.2,25.7,32.1,21,60.3,0.007,100,4.17,rain,0,0,51.8,27.7,163.6,1014.1,59.5,16,,,,,2008-06-07T06:28:47,2008-06-07T20:31:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-08,36.8,25.9,30.4,38.5,25.9,31.8,20.5,58.5,0.004,100,8.33,rain,0,0,,27.6,166.5,1013.2,50.6,15.9,,,,,2008-06-08T06:28:43,2008-06-08T20:31:43,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-09,36.4,25.9,30.6,37.5,25.9,31.7,19.6,55.1,0.012,100,4.17,rain,0,0,51.8,22.7,174,1011.6,52.7,16,,,,,2008-06-09T06:28:41,2008-06-09T20:32:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-10,37.7,25.7,30,38.6,25.7,31.1,19.7,56.5,0,0,0,,0,0,59.4,24.3,168.6,1013.5,54.2,16,,,,,2008-06-10T06:28:40,2008-06-10T20:32:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-11,37.4,25.2,30.2,38,25.2,31,19.3,55.5,0,0,0,,0,0,,24.5,173.1,1012,53.5,16,,,,,2008-06-11T06:28:40,2008-06-11T20:32:56,0.26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-12,35.9,25.3,29.9,36.8,25.3,30.9,19.5,56.4,0,0,0,,0,0,,20.7,168.6,1012.4,53.8,16,,,,,2008-06-12T06:28:42,2008-06-12T20:33:19,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-13,36.8,24.5,30,38,24.5,31,20.1,58.6,0,0,0,,0,0,,20.5,163.4,1014.6,53.9,16,,,,,2008-06-13T06:28:44,2008-06-13T20:33:40,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-14,36.3,23.9,30.1,37,23.9,31.1,19.7,57,0,0,0,,0,0,,15.5,167.4,1015.5,43,16,,,,,2008-06-14T06:28:49,2008-06-14T20:34:00,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-15,37.6,23.8,30.5,37.8,23.8,31.1,18.5,52.8,0,0,0,,0,0,,14.8,173.4,1013.2,16.8,16,,,,,2008-06-15T06:28:54,2008-06-15T20:34:20,0.4,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-16,37.7,23.6,30.6,37.6,23.6,31.1,18.3,52.2,0,0,0,,0,0,,17.8,171.4,1012.7,13.2,15.9,,,,,2008-06-16T06:29:01,2008-06-16T20:34:38,0.43,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-17,37.7,23.5,30.2,37.8,23.5,30.9,18.7,54.8,0,0,0,,0,0,,19.1,152.9,1015.1,19.6,16,,,,,2008-06-17T06:29:09,2008-06-17T20:34:55,0.47,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-18,38.1,22.8,30.6,38.6,22.8,31,17.6,49.6,0,0,0,,0,0,,9.7,170.2,1012.9,20.3,16,,,,,2008-06-18T06:29:19,2008-06-18T20:35:11,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-19,38.3,23.1,30.8,38.6,23.1,31.2,17.4,48.2,0,0,0,,0,0,,20.2,148.6,1012.1,13.8,16,,,,,2008-06-19T06:29:30,2008-06-19T20:35:26,0.53,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-20,32.9,23.5,27.5,33.1,23.5,27.7,17.9,57.2,3.422,100,16.67,rain,0,0,48.2,14.5,156.3,1015.4,25,15.9,,,,,2008-06-20T06:29:41,2008-06-20T20:35:40,0.57,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-21,34.6,21.3,27.3,34.9,21.3,27.5,17.3,57.1,0,0,0,,0,0,63,17.4,347,1018.3,19.8,16,,,,,2008-06-21T06:29:54,2008-06-21T20:35:52,0.6,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-22,36.9,20.9,29.2,35,20.9,28.6,13.8,43.7,0,0,0,,0,0,,13.9,36.4,1017.5,10,16,,,,,2008-06-22T06:30:09,2008-06-22T20:36:03,0.64,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-23,36.9,21.5,29.9,35.1,21.5,29.4,13.8,41,0,0,0,,0,0,,16.9,133.1,1016.4,18.4,16,,,,,2008-06-23T06:30:24,2008-06-23T20:36:13,0.67,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-24,36,23.3,29,35.5,23.3,29.5,18.6,57.5,0,0,0,,0,0,55.4,23.5,163,1018.7,27.6,16,,,,,2008-06-24T06:30:40,2008-06-24T20:36:21,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-25,37,24.4,29.9,36.7,24.4,30.3,18.6,56.1,0,0,0,,0,0,,21.7,173.4,1018.8,37.3,16,,,,,2008-06-25T06:30:58,2008-06-25T20:36:29,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-26,37,25.1,30.4,37,25.1,30.9,18.8,54.2,0,0,0,,0,0,,20.8,176.1,1016.1,38.5,16,,,,,2008-06-26T06:31:16,2008-06-26T20:36:34,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-27,37.8,24.9,30.5,38.1,24.9,31.2,19,54.3,0,0,0,,0,0,50,23.7,173.4,1014.1,28.5,16,,,,,2008-06-27T06:31:36,2008-06-27T20:36:39,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-28,37,24.3,30.1,37.7,24.3,30.9,19.2,55.6,0,0,0,,0,0,51.8,23.6,174.9,1015.4,24,16,,,,,2008-06-28T06:31:56,2008-06-28T20:36:42,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-29,37.4,23,28.8,37.3,23,29.2,18.6,58.8,3.229,100,12.5,rain,0,0,,13.4,160.8,1018.7,39.9,15.6,,,,,2008-06-29T06:32:18,2008-06-29T20:36:44,0.88,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-06-30,33.6,22.6,27.5,34.3,22.6,28,19.2,64,6.356,100,16.67,rain,0,0,,14.2,33.2,1020,37.1,15.8,,,,,2008-06-30T06:32:40,2008-06-30T20:36:44,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-01,35.6,22.4,28.4,34.1,22.4,28.3,16.6,52.9,0,0,0,,0,0,,14.2,144.2,1017.6,25.4,16,,,,,2008-07-01T06:33:04,2008-07-01T20:36:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-02,32.5,20,26,33.7,20,26.8,19,67,2.557,100,20.83,rain,0,0,53.6,17.8,178.4,1015.8,15.2,15.9,,,,,2008-07-02T06:33:28,2008-07-02T20:36:41,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-03,34.7,21,27.1,35.4,21,27.9,19.3,65.6,0.09,100,8.33,rain,0,0,66.6,16.5,173.5,1015.9,36.5,16,,,,,2008-07-03T06:33:53,2008-07-03T20:36:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-04,32.9,21,26.9,34.3,21,27.5,19.5,66.6,0.012,100,4.17,rain,0,0,,20.1,160.3,1017.4,26.2,15.9,,,,,2008-07-04T06:34:19,2008-07-04T20:36:32,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-05,35.1,21.1,27,35.6,21.1,27.5,19.1,65.3,0,0,0,,0,0,51.8,24.6,178,1016.7,21.8,16,,,,,2008-07-05T06:34:46,2008-07-05T20:36:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-06,34.7,20,27.3,34.9,20,27.7,18.2,61.9,0.029,100,8.33,rain,0,0,,20.9,167.7,1015.6,21.5,15.9,,,,,2008-07-06T06:35:13,2008-07-06T20:36:17,0.12,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-07,34.6,22.4,26.5,37,22.4,27.2,20.8,73.4,2.558,100,29.17,rain,0,0,66.6,17.1,150.7,1016.1,36.6,15.7,,,,,2008-07-07T06:35:41,2008-07-07T20:36:07,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-08,33.8,22.3,26.3,36.8,22.3,27.5,21.6,77.3,1.28,100,16.67,rain,0,0,51.8,23.4,165.4,1016.2,43.7,15.2,,,,,2008-07-08T06:36:10,2008-07-08T20:35:56,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-09,36.2,22.5,28.5,37,22.5,29.5,20.4,66.4,0.121,100,12.5,rain,0,0,53.6,16.4,155.7,1017,41.7,16,,,,,2008-07-09T06:36:39,2008-07-09T20:35:43,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-10,35.9,23.4,29.2,37.7,23.4,30.3,20.3,62.6,0,0,0,,0,0,,16.3,176.1,1017.7,28.3,15.9,,,,,2008-07-10T06:37:09,2008-07-10T20:35:29,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-11,36.9,24.2,29.8,37.3,24.2,30.7,19.7,58.7,0,0,0,,0,0,,25.5,180.7,1017.7,38.5,16,,,,,2008-07-11T06:37:40,2008-07-11T20:35:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-12,37.4,21.8,29.7,36.8,21.8,30.1,18.7,57.5,0,0,0,,0,0,,29,176.8,1017.4,12.1,15.9,,,,,2008-07-12T06:38:11,2008-07-12T20:34:57,0.32,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-13,37.7,22.5,30,37.4,22.5,30.5,18.9,56.9,0,0,0,,0,0,,21.8,192.3,1015.2,16.8,15.7,,,,,2008-07-13T06:38:43,2008-07-13T20:34:38,0.35,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-14,38.6,23.7,29.6,39,23.7,30.8,19.7,58.3,0,0,0,,0,0,50,23.4,165.1,1013.8,18.7,16,,,,,2008-07-14T06:39:15,2008-07-14T20:34:18,0.38,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-15,36.9,24,30.1,37.8,24,30.8,19.3,57,0,0,0,,0,0,,15.2,137.9,1015.3,15.2,16,,,,,2008-07-15T06:39:48,2008-07-15T20:33:57,0.41,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-16,34.9,24.9,28.8,35.5,24.9,29.9,20.3,62.1,0.563,100,8.33,rain,0,0,,11.8,169.9,1017.6,34.4,16,,,,,2008-07-16T06:40:21,2008-07-16T20:33:34,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-17,36.9,23.2,29.9,36.5,23.2,30.5,18.6,54.8,0,0,0,,0,0,,15.6,162,1016.4,19.9,15.9,,,,,2008-07-17T06:40:55,2008-07-17T20:33:10,0.48,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-18,36.3,23.4,29.6,36.5,23.4,30.2,18.8,56.4,0.03,100,8.33,rain,0,0,50,16.5,162.9,1014.8,24.8,16,,,,,2008-07-18T06:41:29,2008-07-18T20:32:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-19,36.4,22.8,29.6,36.6,22.8,30.1,19.1,58.1,0,0,0,,0,0,,17.4,169.1,1015.8,30.9,16,,,,,2008-07-19T06:42:03,2008-07-19T20:32:17,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-20,37.7,23.3,30.4,37.2,23.3,30.6,17.7,51.8,0,0,0,,0,0,,13.8,176.1,1017.8,12.6,15.9,,,,,2008-07-20T06:42:37,2008-07-20T20:31:48,0.58,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-21,38.4,25.1,31.4,38,25.1,31.9,17.8,48.4,0,0,0,,0,0,,15.6,161.6,1015.8,15.6,16,,,,,2008-07-21T06:43:12,2008-07-21T20:31:19,0.62,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-22,38.2,22.8,30.6,39,22.8,31.4,17.8,49.1,0,0,0,,0,0,55.4,27.7,110.7,1013.4,15.4,16,,,,,2008-07-22T06:43:47,2008-07-22T20:30:47,0.66,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-23,35.7,24.4,28.9,37.3,24.4,30.2,21,64.8,0.026,100,16.67,rain,0,0,53.6,20.9,88.8,1013.1,34.3,16,,,,,2008-07-23T06:44:23,2008-07-23T20:30:14,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-24,30.9,23.9,25.8,36.3,23.9,26.4,23,85,8.32,100,45.83,rain,0,0,,15.3,80.8,1014.7,68.7,14.9,,,,,2008-07-24T06:44:58,2008-07-24T20:29:40,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-25,35.9,24.3,29.1,37.6,24.3,30.3,21.4,68.1,0.017,100,4.17,rain,0,0,,16.2,149.1,1018.2,57.2,13.5,,,,,2008-07-25T06:45:34,2008-07-25T20:29:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-26,37.4,23.6,29.8,37.1,23.6,30.3,19.5,59.6,0,0,0,,0,0,,14.8,196.8,1018.5,28.8,14.7,,,,,2008-07-26T06:46:10,2008-07-26T20:28:28,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-27,38.6,23.3,30.4,37,23.3,30.2,16.9,51.5,0,0,0,,0,0,,19.7,187.9,1014.5,10.9,15.4,,,,,2008-07-27T06:46:46,2008-07-27T20:27:50,0.83,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-28,38.7,24.2,30.8,39.3,24.2,31.6,19.1,54.3,0,0,0,,0,0,,19.4,184.5,1011.8,22.1,16,,,,,2008-07-28T06:47:22,2008-07-28T20:27:10,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-29,38,23.7,30.2,38.8,23.7,31,19.5,57.4,0,0,0,,0,0,,18.3,176.3,1011.4,29.5,16,,,,,2008-07-29T06:47:58,2008-07-29T20:26:30,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-30,36.5,24.3,30,38.2,24.3,31.1,20.1,58.8,0,0,0,,0,0,,15.4,193,1010.9,39.6,16,,,,,2008-07-30T06:48:35,2008-07-30T20:25:48,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-07-31,38.2,26.2,31.4,40.1,26.2,33.1,20.9,57.5,0.032,100,8.33,rain,0,0,,19.5,192.1,1010.1,39,15,,,,,2008-07-31T06:49:11,2008-07-31T20:25:04,0.97,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-01,37.5,24.8,31,39.5,24.8,32.6,20.6,57.9,0,0,0,,0,0,,17.5,183,1012.4,26.7,15.4,,,,,2008-08-01T06:49:48,2008-08-01T20:24:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-02,38.2,25.3,31.4,39.2,25.3,32.6,19.9,54.9,0,0,0,,0,0,,13.8,190.5,1013.8,28.4,16,,,,,2008-08-02T06:50:24,2008-08-02T20:23:34,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-03,39.2,24.1,31.8,39.1,24.1,32.4,18.3,50.5,0,0,0,,0,0,,16.1,176.7,1013.9,12.1,16,,,,,2008-08-03T06:51:00,2008-08-03T20:22:47,0.07,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-04,38.7,23.7,31.6,39.3,23.7,32.2,17.5,46,0,0,0,,0,0,,18.2,111.7,1013.6,14.5,16,,,,,2008-08-04T06:51:37,2008-08-04T20:21:59,0.11,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-05,34.9,24.7,29.6,36.2,24.7,30.6,19.2,55.5,0.014,100,16.67,rain,0,0,,12,25.9,1013.4,26.4,16,,,,,2008-08-05T06:52:13,2008-08-05T20:21:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-06,36,23.2,29.3,37.4,23.2,30.4,20.3,62.5,2.941,100,20.83,rain,0,0,,17.8,173.8,1015.8,57.5,14.7,,,,,2008-08-06T06:52:50,2008-08-06T20:20:19,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-07,37.8,24.7,30.8,37.9,24.7,31.6,19.5,56,0,0,0,,0,0,,17,177.8,1015.9,33.6,16,,,,,2008-08-07T06:53:26,2008-08-07T20:19:28,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-08,38.1,23.8,31,38.1,23.8,31.6,18.7,52.9,0,0,0,,0,0,,12.6,176.3,1014,12.7,16,,,,,2008-08-08T06:54:02,2008-08-08T20:18:35,0.25,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-09,38.6,24.1,31.3,38.7,24.1,31.8,18.3,50.5,0,0,0,,0,0,,17.1,185.7,1012.6,12.2,16,,,,,2008-08-09T06:54:38,2008-08-09T20:17:41,0.27,Clear,Clear conditions throughout the day.,clear-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-10,38.7,24.9,31.5,39.8,24.9,32.5,19.3,53,0,0,0,,0,0,51.8,17.6,183.2,1010.5,23.8,16,,,,,2008-08-10T06:55:14,2008-08-10T20:16:47,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-11,36.1,25.5,30.4,38.4,25.5,32.4,21.1,60.3,0,0,0,,0,0,,18,182.8,1009.9,56.6,15.1,,,,,2008-08-11T06:55:50,2008-08-11T20:15:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-12,31.4,26.2,28.2,34.8,26.2,30.4,22.4,71.9,0.857,100,37.5,rain,0,0,,15.4,200.2,1009.2,48.9,15.6,,,,,2008-08-12T06:56:26,2008-08-12T20:14:54,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
Texas,2008-08-13,37.2,24.7,30.2,37.8,24.7,30.8,18.9,55.2,0,0,0,,0,0,,14.2,22.2,1010.5,25.1,16,,,,,2008-08-13T06:57:02,2008-08-13T20:13:56,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254203999,72253912979,72241612971,99999923907,72254013904,72254413958,72254753942"
